date,sku,product_name,channel,price,volume,cost,promo_flag
2025-06-30,AE-005,Dental Sticks 12ct,Independent Pet,11.11,526,3.1,0
2025-07-07,AE-005,Dental Sticks 12ct,Independent Pet,11.15,576,3.1,0
2025-07-14,AE-005,Dental Sticks 12ct,Independent Pet,11.23,514,3.1,0
2025-07-21,AE-005,Dental Sticks 12ct,Independent Pet,11.21,445,3.1,0
2025-07-28,AE-005,Dental Sticks 12ct,Independent Pet,11.13,546,3.1,0
2025-08-04,AE-005,Dental Sticks 12ct,Independent Pet,11.09,453,3.1,0
2025-08-11,AE-005,Dental Sticks 12ct,Independent Pet,11.1,493,3.1,0
2025-08-18,AE-005,Dental Sticks 12ct,Independent Pet,11.13,475,3.1,0
2025-08-25,AE-005,Dental Sticks 12ct,Independent Pet,11.25,521,3.1,0
2025-09-01,AE-005,Dental Sticks 12ct,Independent Pet,11.3,564,3.1,0
2025-09-08,AE-005,Dental Sticks 12ct,Independent Pet,7.83,613,3.1,1
2025-09-15,AE-005,Dental Sticks 12ct,Independent Pet,11.13,463,3.1,0
2025-09-22,AE-005,Dental Sticks 12ct,Independent Pet,11.09,451,3.1,0
2025-09-29,AE-005,Dental Sticks 12ct,Independent Pet,11.16,527,3.1,0
2025-10-06,AE-005,Dental Sticks 12ct,Independent Pet,11.24,499,3.1,0
2025-10-13,AE-005,Dental Sticks 12ct,Independent Pet,8.39,740,3.1,1
2025-10-20,AE-005,Dental Sticks 12ct,Independent Pet,11.18,486,3.1,0
2025-10-27,AE-005,Dental Sticks 12ct,Independent Pet,7.83,800,3.1,1
2025-11-03,AE-005,Dental Sticks 12ct,Independent Pet,11.12,775,3.1,0
2025-11-10,AE-005,Dental Sticks 12ct,Independent Pet,11.2,727,3.1,0
2025-11-17,AE-005,Dental Sticks 12ct,Independent Pet,11.25,705,3.1,0
2025-11-24,AE-005,Dental Sticks 12ct,Independent Pet,11.17,766,3.1,0
2025-12-01,AE-005,Dental Sticks 12ct,Independent Pet,11.3,744,3.1,0
2025-12-08,AE-005,Dental Sticks 12ct,Independent Pet,11.22,795,3.1,0
2025-12-15,AE-005,Dental Sticks 12ct,Independent Pet,11.18,677,3.1,0
2025-12-22,AE-005,Dental Sticks 12ct,Independent Pet,11.1,815,3.1,0
2025-12-29,AE-005,Dental Sticks 12ct,Independent Pet,11.21,745,3.1,0
2026-01-05,AE-005,Dental Sticks 12ct,Independent Pet,11.14,412,3.1,0
2026-01-12,AE-005,Dental Sticks 12ct,Independent Pet,11.08,488,3.1,0
2026-01-19,AE-005,Dental Sticks 12ct,Independent Pet,11.2,418,3.1,0
2026-01-26,AE-005,Dental Sticks 12ct,Independent Pet,11.21,411,3.1,0
2026-02-02,AE-005,Dental Sticks 12ct,Independent Pet,11.09,471,3.1,0
2026-02-09,AE-005,Dental Sticks 12ct,Independent Pet,11.15,446,3.1,0
2026-02-16,AE-005,Dental Sticks 12ct,Independent Pet,11.25,416,3.1,0
2026-02-23,AE-005,Dental Sticks 12ct,Independent Pet,11.18,467,3.1,0
2026-03-02,AE-005,Dental Sticks 12ct,Independent Pet,11.11,478,3.1,0
2026-03-09,AE-005,Dental Sticks 12ct,Independent Pet,11.29,576,3.1,0
2026-03-16,AE-005,Dental Sticks 12ct,Independent Pet,11.23,597,3.1,0
2026-03-23,AE-005,Dental Sticks 12ct,Independent Pet,11.16,497,3.1,0
2026-03-30,AE-005,Dental Sticks 12ct,Independent Pet,11.2,514,3.1,0
2026-04-06,AE-005,Dental Sticks 12ct,Independent Pet,8.39,726,3.1,1
2026-04-13,AE-005,Dental Sticks 12ct,Independent Pet,11.2,561,3.1,0
2026-04-20,AE-005,Dental Sticks 12ct,Independent Pet,11.24,550,3.1,0
2026-04-27,AE-005,Dental Sticks 12ct,Independent Pet,11.28,547,3.1,0
2026-05-04,AE-005,Dental Sticks 12ct,Independent Pet,11.22,518,3.1,0
2026-05-11,AE-005,Dental Sticks 12ct,Independent Pet,11.1,517,3.1,0
2026-05-18,AE-005,Dental Sticks 12ct,Independent Pet,11.25,487,3.1,0
2025-05-26,AE-006,Training Treats 5oz,Chewy.com,7.0,1504,1.95,0
2025-06-02,AE-006,Training Treats 5oz,Chewy.com,6.96,1431,1.95,0
2025-06-09,AE-006,Training Treats 5oz,Chewy.com,7.0,1565,1.95,0
2025-06-16,AE-006,Training Treats 5oz,Chewy.com,6.95,1439,1.95,0
2025-06-23,AE-006,Training Treats 5oz,Chewy.com,6.93,1526,1.95,0
2025-06-30,AE-006,Training Treats 5oz,Chewy.com,7.01,1590,1.95,0
2025-07-07,AE-006,Training Treats 5oz,Chewy.com,6.94,1283,1.95,0
2025-07-14,AE-006,Training Treats 5oz,Chewy.com,6.94,1393,1.95,0
2025-07-21,AE-006,Training Treats 5oz,Chewy.com,7.03,1424,1.95,0
2025-07-28,AE-006,Training Treats 5oz,Chewy.com,6.97,1314,1.95,0
2025-08-04,AE-006,Training Treats 5oz,Chewy.com,6.97,1352,1.95,0
2025-08-11,AE-006,Training Treats 5oz,Chewy.com,6.99,1493,1.95,0
2025-08-18,AE-006,Training Treats 5oz,Chewy.com,4.89,1860,1.95,1
2025-08-25,AE-006,Training Treats 5oz,Chewy.com,6.94,1349,1.95,0
2025-09-01,AE-006,Training Treats 5oz,Chewy.com,6.96,1605,1.95,0
2025-09-08,AE-006,Training Treats 5oz,Chewy.com,6.29,1700,1.95,1
2025-09-15,AE-006,Training Treats 5oz,Chewy.com,7.01,1622,1.95,0
2025-09-22,AE-006,Training Treats 5oz,Chewy.com,6.95,1422,1.95,0
2025-09-29,AE-006,Training Treats 5oz,Chewy.com,5.94,1326,1.95,1
2025-10-06,AE-006,Training Treats 5oz,Chewy.com,7.03,1437,1.95,0
2025-10-13,AE-006,Training Treats 5oz,Chewy.com,6.95,1608,1.95,0
2025-10-20,AE-006,Training Treats 5oz,Chewy.com,6.99,1370,1.95,0
2025-10-27,AE-006,Training Treats 5oz,Chewy.com,6.98,1391,1.95,0
2025-11-03,AE-006,Training Treats 5oz,Chewy.com,7.03,2113,1.95,0
2025-11-10,AE-006,Training Treats 5oz,Chewy.com,6.94,1960,1.95,0
2025-11-17,AE-006,Training Treats 5oz,Chewy.com,5.24,2823,1.95,1
2025-11-24,AE-006,Training Treats 5oz,Chewy.com,7.06,2097,1.95,0
2025-12-01,AE-006,Training Treats 5oz,Chewy.com,6.95,1953,1.95,0
2025-12-08,AE-006,Training Treats 5oz,Chewy.com,6.93,2124,1.95,0
2025-12-15,AE-006,Training Treats 5oz,Chewy.com,7.05,2161,1.95,0
2025-12-22,AE-006,Training Treats 5oz,Chewy.com,6.99,2094,1.95,0
2025-12-29,AE-006,Training Treats 5oz,Chewy.com,6.97,2168,1.95,0
2026-01-05,AE-006,Training Treats 5oz,Chewy.com,6.99,1452,1.95,0
2026-01-12,AE-006,Training Treats 5oz,Chewy.com,7.0,1173,1.95,0
2026-01-19,AE-006,Training Treats 5oz,Chewy.com,4.89,1790,1.95,1
2026-01-26,AE-006,Training Treats 5oz,Chewy.com,6.93,1470,1.95,0
2026-02-02,AE-006,Training Treats 5oz,Chewy.com,7.06,1364,1.95,0
2026-02-09,AE-006,Training Treats 5oz,Chewy.com,6.97,1475,1.95,0
2026-02-16,AE-006,Training Treats 5oz,Chewy.com,7.04,1576,1.95,0
2026-02-23,AE-006,Training Treats 5oz,Chewy.com,6.95,1381,1.95,0
2026-03-02,AE-006,Training Treats 5oz,Chewy.com,6.96,1658,1.95,0
2026-03-09,AE-006,Training Treats 5oz,Chewy.com,7.03,1660,1.95,0
2026-03-16,AE-006,Training Treats 5oz,Chewy.com,6.98,1582,1.95,0
2026-03-23,AE-006,Training Treats 5oz,Chewy.com,6.99,1667,1.95,0
2026-03-30,AE-006,Training Treats 5oz,Chewy.com,7.01,1527,1.95,0
2026-04-06,AE-006,Training Treats 5oz,Chewy.com,5.24,2223,1.95,1
2026-04-13,AE-006,Training Treats 5oz,Chewy.com,4.89,1924,1.95,1
2026-04-20,AE-006,Training Treats 5oz,Chewy.com,5.94,1880,1.95,1
2026-04-27,AE-006,Training Treats 5oz,Chewy.com,6.95,1800,1.95,0
2026-05-04,AE-006,Training Treats 5oz,Chewy.com,6.92,1593,1.95,0
2026-05-11,AE-006,Training Treats 5oz,Chewy.com,7.01,1608,1.95,0
2026-05-18,AE-006,Training Treats 5oz,Chewy.com,7.06,1663,1.95,0
2025-05-26,AE-006,Training Treats 5oz,Petco,7.29,1119,1.95,0
2025-06-02,AE-006,Training Treats 5oz,Petco,7.39,902,1.95,0
2025-06-09,AE-006,Training Treats 5oz,Petco,7.36,991,1.95,0
2025-06-16,AE-006,Training Treats 5oz,Petco,7.33,1136,1.95,0
2025-06-23,AE-006,Training Treats 5oz,Petco,7.3,984,1.95,0
2025-06-30,AE-006,Training Treats 5oz,Petco,7.39,1027,1.95,0
2025-07-07,AE-006,Training Treats 5oz,Petco,7.33,1033,1.95,0
2025-07-14,AE-006,Training Treats 5oz,Petco,7.36,1037,1.95,0
2025-07-21,AE-006,Training Treats 5oz,Petco,4.4,1467,1.95,1
2025-07-28,AE-006,Training Treats 5oz,Petco,5.14,1409,1.95,1
2025-08-04,AE-006,Training Treats 5oz,Petco,5.5,1349,1.95,1
2025-08-11,AE-006,Training Treats 5oz,Petco,7.37,1010,1.95,0
2025-08-18,AE-006,Training Treats 5oz,Petco,7.33,1107,1.95,0
2025-08-25,AE-006,Training Treats 5oz,Petco,7.4,921,1.95,0
2025-09-01,AE-006,Training Treats 5oz,Petco,7.38,976,1.95,0
2025-09-08,AE-006,Training Treats 5oz,Petco,7.39,1191,1.95,0
2025-09-15,AE-006,Training Treats 5oz,Petco,7.33,1072,1.95,0
2025-09-22,AE-006,Training Treats 5oz,Petco,7.28,1233,1.95,0
2025-09-29,AE-006,Training Treats 5oz,Petco,7.35,1076,1.95,0
2025-10-06,AE-006,Training Treats 5oz,Petco,7.27,1098,1.95,0
2025-10-13,AE-006,Training Treats 5oz,Petco,7.34,1038,1.95,0
2025-10-20,AE-006,Training Treats 5oz,Petco,7.33,1124,1.95,0
2025-10-27,AE-006,Training Treats 5oz,Petco,5.87,1305,1.95,1
2025-11-03,AE-006,Training Treats 5oz,Petco,7.33,1392,1.95,0
2025-11-10,AE-006,Training Treats 5oz,Petco,7.31,1387,1.95,0
2025-11-17,AE-006,Training Treats 5oz,Petco,7.38,1281,1.95,0
2025-11-24,AE-006,Training Treats 5oz,Petco,7.32,1387,1.95,0
2025-12-01,AE-006,Training Treats 5oz,Petco,7.32,1443,1.95,0
2025-12-08,AE-006,Training Treats 5oz,Petco,7.37,1571,1.95,0
2025-12-15,AE-006,Training Treats 5oz,Petco,7.33,1338,1.95,0
2025-12-22,AE-006,Training Treats 5oz,Petco,7.29,1511,1.95,0
2025-12-29,AE-006,Training Treats 5oz,Petco,7.35,1590,1.95,0
2026-01-05,AE-006,Training Treats 5oz,Petco,7.37,1028,1.95,0
2026-01-12,AE-006,Training Treats 5oz,Petco,6.61,1215,1.95,1
2026-01-19,AE-006,Training Treats 5oz,Petco,7.34,906,1.95,0
2026-01-26,AE-006,Training Treats 5oz,Petco,7.32,917,1.95,0
2026-02-02,AE-006,Training Treats 5oz,Petco,7.37,999,1.95,0
2026-02-09,AE-006,Training Treats 5oz,Petco,7.31,907,1.95,0
2026-02-16,AE-006,Training Treats 5oz,Petco,7.28,951,1.95,0
2026-02-23,AE-006,Training Treats 5oz,Petco,7.27,900,1.95,0
2026-03-02,AE-006,Training Treats 5oz,Petco,7.4,1038,1.95,0
2026-03-09,AE-006,Training Treats 5oz,Petco,7.34,1099,1.95,0
2026-03-16,AE-006,Training Treats 5oz,Petco,7.36,1065,1.95,0
2026-03-23,AE-006,Training Treats 5oz,Petco,7.41,1024,1.95,0
2026-03-30,AE-006,Training Treats 5oz,Petco,6.24,1323,1.95,1
2026-04-06,AE-006,Training Treats 5oz,Petco,7.35,1027,1.95,0
2026-04-13,AE-006,Training Treats 5oz,Petco,7.37,1142,1.95,0
2026-04-20,AE-006,Training Treats 5oz,Petco,7.39,1121,1.95,0
2026-04-27,AE-006,Training Treats 5oz,Petco,7.32,1187,1.95,0
2026-05-04,AE-006,Training Treats 5oz,Petco,7.3,1105,1.95,0
2026-05-11,AE-006,Training Treats 5oz,Petco,7.35,1109,1.95,0
2026-05-18,AE-006,Training Treats 5oz,Petco,6.61,1342,1.95,1
2025-05-26,AE-006,Training Treats 5oz,PetSmart,7.32,1031,1.95,0
2025-06-02,AE-006,Training Treats 5oz,PetSmart,7.35,970,1.95,0
2025-06-09,AE-006,Training Treats 5oz,PetSmart,7.3,852,1.95,0
2025-06-16,AE-006,Training Treats 5oz,PetSmart,7.3,945,1.95,0
2025-06-23,AE-006,Training Treats 5oz,PetSmart,7.38,846,1.95,0
2025-06-30,AE-006,Training Treats 5oz,PetSmart,7.34,775,1.95,0
2025-07-07,AE-006,Training Treats 5oz,PetSmart,7.32,933,1.95,0
2025-07-14,AE-006,Training Treats 5oz,PetSmart,7.38,864,1.95,0
2025-07-21,AE-006,Training Treats 5oz,PetSmart,7.32,811,1.95,0
2025-07-28,AE-006,Training Treats 5oz,PetSmart,7.31,899,1.95,0
2025-08-04,AE-006,Training Treats 5oz,PetSmart,7.38,866,1.95,0
2025-08-11,AE-006,Training Treats 5oz,PetSmart,7.31,1006,1.95,0
2025-08-18,AE-006,Training Treats 5oz,PetSmart,7.35,973,1.95,0
2025-08-25,AE-006,Training Treats 5oz,PetSmart,7.29,1044,1.95,0
2025-09-01,AE-006,Training Treats 5oz,PetSmart,7.3,983,1.95,0
2025-09-08,AE-006,Training Treats 5oz,PetSmart,7.39,1030,1.95,0
2025-09-15,AE-006,Training Treats 5oz,PetSmart,7.32,987,1.95,0
2025-09-22,AE-006,Training Treats 5oz,PetSmart,5.14,1342,1.95,1
2025-09-29,AE-006,Training Treats 5oz,PetSmart,7.27,1113,1.95,0
2025-10-06,AE-006,Training Treats 5oz,PetSmart,7.32,828,1.95,0
2025-10-13,AE-006,Training Treats 5oz,PetSmart,7.4,1048,1.95,0
2025-10-20,AE-006,Training Treats 5oz,PetSmart,7.29,919,1.95,0
2025-10-27,AE-006,Training Treats 5oz,PetSmart,7.34,879,1.95,0
2025-11-03,AE-006,Training Treats 5oz,PetSmart,5.5,1917,1.95,1
2025-11-10,AE-006,Training Treats 5oz,PetSmart,7.34,1210,1.95,0
2025-11-17,AE-006,Training Treats 5oz,PetSmart,7.37,1296,1.95,0
2025-11-24,AE-006,Training Treats 5oz,PetSmart,7.41,1284,1.95,0
2025-12-01,AE-006,Training Treats 5oz,PetSmart,7.27,1235,1.95,0
2025-12-08,AE-006,Training Treats 5oz,PetSmart,7.35,1268,1.95,0
2025-12-15,AE-006,Training Treats 5oz,PetSmart,7.35,1468,1.95,0
2025-12-22,AE-006,Training Treats 5oz,PetSmart,7.34,1263,1.95,0
2025-12-29,AE-006,Training Treats 5oz,PetSmart,7.3,1282,1.95,0
2026-01-05,AE-006,Training Treats 5oz,PetSmart,7.32,881,1.95,0
2026-01-12,AE-006,Training Treats 5oz,PetSmart,7.29,809,1.95,0
2026-01-19,AE-006,Training Treats 5oz,PetSmart,7.3,896,1.95,0
2026-01-26,AE-006,Training Treats 5oz,PetSmart,7.33,881,1.95,0
2026-02-02,AE-006,Training Treats 5oz,PetSmart,7.29,893,1.95,0
2026-02-09,AE-006,Training Treats 5oz,PetSmart,7.29,846,1.95,0
2026-02-16,AE-006,Training Treats 5oz,PetSmart,7.41,891,1.95,0
2026-02-23,AE-006,Training Treats 5oz,PetSmart,7.38,781,1.95,0
2026-03-02,AE-006,Training Treats 5oz,PetSmart,7.35,929,1.95,0
2026-03-09,AE-006,Training Treats 5oz,PetSmart,7.28,979,1.95,0
2026-03-16,AE-006,Training Treats 5oz,PetSmart,7.34,946,1.95,0
2026-03-23,AE-006,Training Treats 5oz,PetSmart,7.32,946,1.95,0
2026-03-30,AE-006,Training Treats 5oz,PetSmart,7.4,999,1.95,0
2026-04-06,AE-006,Training Treats 5oz,PetSmart,4.4,1711,1.95,1
2026-04-13,AE-006,Training Treats 5oz,PetSmart,7.36,904,1.95,0
2026-04-20,AE-006,Training Treats 5oz,PetSmart,7.41,948,1.95,0
2026-04-27,AE-006,Training Treats 5oz,PetSmart,7.31,877,1.95,0
2026-05-04,AE-006,Training Treats 5oz,PetSmart,7.28,1013,1.95,0
2026-05-11,AE-006,Training Treats 5oz,PetSmart,7.33,1174,1.95,0
2026-05-18,AE-006,Training Treats 5oz,PetSmart,7.4,964,1.95,0
2025-05-26,AE-006,Training Treats 5oz,Amazon,6.8,655,1.95,0
2025-06-02,AE-006,Training Treats 5oz,Amazon,5.76,944,1.95,1
2025-06-09,AE-006,Training Treats 5oz,Amazon,6.76,721,1.95,0
2025-06-16,AE-006,Training Treats 5oz,Amazon,6.75,780,1.95,0
2025-06-23,AE-006,Training Treats 5oz,Amazon,6.83,677,1.95,0
2025-06-30,AE-006,Training Treats 5oz,Amazon,6.77,794,1.95,0
2025-07-07,AE-006,Training Treats 5oz,Amazon,6.1,850,1.95,1
2025-07-14,AE-006,Training Treats 5oz,Amazon,6.81,762,1.95,0
2025-07-21,AE-006,Training Treats 5oz,Amazon,6.74,719,1.95,0
2025-07-28,AE-006,Training Treats 5oz,Amazon,6.78,753,1.95,0
2025-08-04,AE-006,Training Treats 5oz,Amazon,4.07,1095,1.95,1
2025-08-11,AE-006,Training Treats 5oz,Amazon,5.76,941,1.95,1
2025-08-18,AE-006,Training Treats 5oz,Amazon,6.72,800,1.95,0
2025-08-25,AE-006,Training Treats 5oz,Amazon,6.81,712,1.95,0
2025-09-01,AE-006,Training Treats 5oz,Amazon,6.73,748,1.95,0
2025-09-08,AE-006,Training Treats 5oz,Amazon,5.76,912,1.95,1
2025-09-15,AE-006,Training Treats 5oz,Amazon,6.76,615,1.95,0
2025-09-22,AE-006,Training Treats 5oz,Amazon,6.75,812,1.95,0
2025-09-29,AE-006,Training Treats 5oz,Amazon,6.84,764,1.95,0
2025-10-06,AE-006,Training Treats 5oz,Amazon,6.8,745,1.95,0
2025-10-13,AE-006,Training Treats 5oz,Amazon,6.79,695,1.95,0
2025-10-20,AE-006,Training Treats 5oz,Amazon,6.76,775,1.95,0
2025-10-27,AE-006,Training Treats 5oz,Amazon,6.82,727,1.95,0
2025-11-03,AE-006,Training Treats 5oz,Amazon,6.75,1098,1.95,0
2025-11-10,AE-006,Training Treats 5oz,Amazon,4.07,1778,1.95,1
2025-11-17,AE-006,Training Treats 5oz,Amazon,6.78,1020,1.95,0
2025-11-24,AE-006,Training Treats 5oz,Amazon,6.78,1070,1.95,0
2025-12-01,AE-006,Training Treats 5oz,Amazon,6.82,991,1.95,0
2025-12-08,AE-006,Training Treats 5oz,Amazon,6.82,1011,1.95,0
2025-12-15,AE-006,Training Treats 5oz,Amazon,6.77,1056,1.95,0
2025-12-22,AE-006,Training Treats 5oz,Amazon,6.81,970,1.95,0
2025-12-29,AE-006,Training Treats 5oz,Amazon,6.72,954,1.95,0
2026-01-05,AE-006,Training Treats 5oz,Amazon,6.78,699,1.95,0
2026-01-12,AE-006,Training Treats 5oz,Amazon,6.75,609,1.95,0
2026-01-19,AE-006,Training Treats 5oz,Amazon,6.78,674,1.95,0
2026-01-26,AE-006,Training Treats 5oz,Amazon,5.76,840,1.95,1
2026-02-02,AE-006,Training Treats 5oz,Amazon,6.8,645,1.95,0
2026-02-09,AE-006,Training Treats 5oz,Amazon,6.74,655,1.95,0
2026-02-16,AE-006,Training Treats 5oz,Amazon,6.1,769,1.95,1
2026-02-23,AE-006,Training Treats 5oz,Amazon,6.75,683,1.95,0
2026-03-02,AE-006,Training Treats 5oz,Amazon,5.42,996,1.95,1
2026-03-09,AE-006,Training Treats 5oz,Amazon,5.42,948,1.95,1
2026-03-16,AE-006,Training Treats 5oz,Amazon,6.77,823,1.95,0
2026-03-23,AE-006,Training Treats 5oz,Amazon,6.81,729,1.95,0
2026-03-30,AE-006,Training Treats 5oz,Amazon,6.1,994,1.95,1
2026-04-06,AE-006,Training Treats 5oz,Amazon,4.07,1125,1.95,1
2026-04-13,AE-006,Training Treats 5oz,Amazon,6.79,864,1.95,0
2026-04-20,AE-006,Training Treats 5oz,Amazon,6.76,937,1.95,0
2026-04-27,AE-006,Training Treats 5oz,Amazon,4.07,1326,1.95,1
2026-05-04,AE-006,Training Treats 5oz,Amazon,6.75,752,1.95,0
2026-05-11,AE-006,Training Treats 5oz,Amazon,6.74,814,1.95,0
2026-05-18,AE-006,Training Treats 5oz,Amazon,6.74,789,1.95,0
2025-05-26,AE-006,Training Treats 5oz,Independent Pet,7.9,496,1.95,0
2025-06-02,AE-006,Training Treats 5oz,Independent Pet,7.87,445,1.95,0
2025-06-09,AE-006,Training Treats 5oz,Independent Pet,7.77,429,1.95,0
2025-06-16,AE-006,Training Treats 5oz,Independent Pet,7.76,465,1.95,0
2025-06-23,AE-006,Training Treats 5oz,Independent Pet,7.9,457,1.95,0
2025-06-30,AE-006,Training Treats 5oz,Independent Pet,4.7,829,1.95,1
2025-07-07,AE-006,Training Treats 5oz,Independent Pet,7.77,463,1.95,0
2025-07-14,AE-006,Training Treats 5oz,Independent Pet,4.7,757,1.95,1
2025-07-21,AE-006,Training Treats 5oz,Independent Pet,7.86,493,1.95,0
2025-07-28,AE-006,Training Treats 5oz,Independent Pet,7.83,513,1.95,0
2025-08-04,AE-006,Training Treats 5oz,Independent Pet,7.8,524,1.95,0
2025-08-11,AE-006,Training Treats 5oz,Independent Pet,7.81,451,1.95,0
2025-08-18,AE-006,Training Treats 5oz,Independent Pet,7.84,495,1.95,0
2025-08-25,AE-006,Training Treats 5oz,Independent Pet,7.84,488,1.95,0
2025-09-01,AE-006,Training Treats 5oz,Independent Pet,7.81,538,1.95,0
2025-09-08,AE-006,Training Treats 5oz,Independent Pet,6.26,560,1.95,1
2025-09-15,AE-006,Training Treats 5oz,Independent Pet,7.77,529,1.95,0
2025-09-22,AE-006,Training Treats 5oz,Independent Pet,7.8,464,1.95,0
2025-09-29,AE-006,Training Treats 5oz,Independent Pet,7.78,507,1.95,0
2025-10-06,AE-006,Training Treats 5oz,Independent Pet,7.79,526,1.95,0
2025-10-13,AE-006,Training Treats 5oz,Independent Pet,7.89,473,1.95,0
2025-10-20,AE-006,Training Treats 5oz,Independent Pet,7.8,488,1.95,0
2025-10-27,AE-006,Training Treats 5oz,Independent Pet,7.81,549,1.95,0
2025-11-03,AE-006,Training Treats 5oz,Independent Pet,7.78,669,1.95,0
2025-11-10,AE-006,Training Treats 5oz,Independent Pet,4.7,1028,1.95,1
2025-11-17,AE-006,Training Treats 5oz,Independent Pet,7.76,729,1.95,0
2025-11-24,AE-006,Training Treats 5oz,Independent Pet,7.88,692,1.95,0
2025-12-01,AE-006,Training Treats 5oz,Independent Pet,7.78,748,1.95,0
2025-12-08,AE-006,Training Treats 5oz,Independent Pet,7.82,659,1.95,0
2025-12-15,AE-006,Training Treats 5oz,Independent Pet,7.76,697,1.95,0
2025-12-22,AE-006,Training Treats 5oz,Independent Pet,7.78,699,1.95,0
2025-12-29,AE-006,Training Treats 5oz,Independent Pet,7.76,682,1.95,0
2026-01-05,AE-006,Training Treats 5oz,Independent Pet,7.81,376,1.95,0
2026-01-12,AE-006,Training Treats 5oz,Independent Pet,7.76,430,1.95,0
2026-01-19,AE-006,Training Treats 5oz,Independent Pet,7.86,498,1.95,0
2026-01-26,AE-006,Training Treats 5oz,Independent Pet,7.9,426,1.95,0
2026-02-02,AE-006,Training Treats 5oz,Independent Pet,7.82,404,1.95,0
2026-02-09,AE-006,Training Treats 5oz,Independent Pet,7.89,397,1.95,0
2026-02-16,AE-006,Training Treats 5oz,Independent Pet,7.88,466,1.95,0
2026-02-23,AE-006,Training Treats 5oz,Independent Pet,7.87,441,1.95,0
2026-03-02,AE-006,Training Treats 5oz,Independent Pet,7.76,517,1.95,0
2026-03-09,AE-006,Training Treats 5oz,Independent Pet,7.79,553,1.95,0
2026-03-16,AE-006,Training Treats 5oz,Independent Pet,7.78,477,1.95,0
2026-03-23,AE-006,Training Treats 5oz,Independent Pet,7.84,459,1.95,0
2026-03-30,AE-006,Training Treats 5oz,Independent Pet,7.87,507,1.95,0
2026-04-06,AE-006,Training Treats 5oz,Independent Pet,7.86,450,1.95,0
2026-04-13,AE-006,Training Treats 5oz,Independent Pet,7.77,522,1.95,0
2026-04-20,AE-006,Training Treats 5oz,Independent Pet,7.85,455,1.95,0
2026-04-27,AE-006,Training Treats 5oz,Independent Pet,7.85,585,1.95,0
2026-05-04,AE-006,Training Treats 5oz,Independent Pet,7.91,466,1.95,0
2026-05-11,AE-006,Training Treats 5oz,Independent Pet,7.82,457,1.95,0
2026-05-18,AE-006,Training Treats 5oz,Independent Pet,7.79,454,1.95,0
2025-05-26,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.97,505,2.6,0
2025-06-02,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.98,526,2.6,0
2025-06-09,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.91,593,2.6,0
2025-06-16,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,6.79,734,2.6,1
2025-06-23,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.96,543,2.6,0
2025-06-30,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.91,590,2.6,0
2025-07-07,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.02,538,2.6,0
2025-07-14,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.06,597,2.6,0
2025-07-21,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.19,630,2.6,1
2025-07-28,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.05,552,2.6,0
2025-08-04,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.95,540,2.6,0
2025-08-11,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.94,615,2.6,0
2025-08-18,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,6.79,741,2.6,1
2025-08-25,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.02,525,2.6,0
2025-09-01,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.06,544,2.6,0
2025-09-08,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.0,562,2.6,0
2025-09-15,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.19,746,2.6,1
2025-09-22,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.98,568,2.6,0
2025-09-29,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.93,605,2.6,0
2025-10-06,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.06,503,2.6,0
2025-10-13,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.01,640,2.6,0
2025-10-20,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.0,607,2.6,0
2025-10-27,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.02,627,2.6,0
2025-11-03,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.07,861,2.6,0
2025-11-10,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.0,854,2.6,0
2025-11-17,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.93,847,2.6,0
2025-11-24,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.99,798,2.6,0
2025-12-01,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.97,724,2.6,0
2025-12-08,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.02,803,2.6,0
2025-12-15,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.97,733,2.6,0
